# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/POPC/1/323K/1POPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/POPC/1/323K/fixed_1POPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/POPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/POPC/323K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	POPC-POPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
8	5 0.020833333333333332	0.0125 0.125	0.07708333333333334 0.875	0.9229166666666667 1.25	1.2 0.4330127018922193	0.4000000000000001 7.5	7.4 0.7071067811865476	0.7999999999999999 0.6230787362315153	0.8026724721647677
8	8 0.025	0.029166666666666667 0.1375	0.14791666666666667 0.8625	0.8520833333333333 1.5	1.75 0.7071067811865476	0.9682458365518543 8.25	8.875 2.0463381929681126	2.315032397181517 0.7438211455300442	0.6466002289014567
10	11 0.03958333333333333	0.05 0.1875	0.2125 0.8125	0.7875 1.9	2.1818181818181817 1.044030650891055	1.4658650451451907 9.0	9.272727272727273 2.23606797749979	2.7990553306073913 0.6136125805098133	0.5614904429586424
6	8 0.03333333333333333	0.041666666666666664 0.1375	0.17083333333333334 0.8625	0.8291666666666667 2.6666666666666665	2.5 2.0548046676563256	2.5495097567963922 11.0	10.25 4.932882862316247	5.402545696243577 0.5239114576732525	0.5391506883218896
8	12 0.03958333333333333	0.05 0.16666666666666666	0.23125 0.8333333333333334	0.76875 2.375	2.0 1.8666480653835098	1.632993161855452 10.0	9.25 4.55521678957215	3.1655699855370965 0.6226528204126707	0.5856238477332321
10	8 0.04583333333333333	0.041666666666666664 0.20833333333333334	0.16666666666666666 0.7916666666666666	0.8333333333333334 2.2	2.5 1.5362291495737217	2.6457513110645907 10.0	10.0 3.6606010435446255	5.123475382979799 0.6158606934345567	0.6783537335485653
10	9 0.029166666666666667	0.025 0.17708333333333334	0.14583333333333334 0.8229166666666666	0.8541666666666666 1.4	1.3333333333333333 0.66332495807108	0.6666666666666666 8.5	7.777777777777778 1.746424919657298	1.617802197617893 0.6608606089003335	0.5426798665796764
8	11 0.029166666666666667	0.03958333333333333 0.14791666666666667	0.20416666666666666 0.8520833333333333	0.7958333333333333 1.75	1.7272727272727273 0.9682458365518543	1.7104443383842527 8.875	8.909090909090908 2.315032397181517	3.4497574474564137 0.6283769030465868	0.6387151855340265
10	5 0.027083333333333334	0.014583333333333334 0.16041666666666668	0.08541666666666667 0.8395833333333333	0.9145833333333333 1.3	1.4 0.45825756949558405	0.8000000000000002 7.7	8.2 1.1	1.9390719429665315 0.5576430710932561	0.6977744478278395
12	5 0.0375	0.025 0.19791666666666666	0.10416666666666667 0.8020833333333334	0.8958333333333334 1.5	2.4 0.8660254037844386	1.4966629547095764 7.916666666666667	10.0 1.6051133570215186	2.1908902300206643 0.5843364564237108	0.7949002690326733
12	10 0.0375	0.0375 0.20625	0.19166666666666668 0.79375	0.8083333333333333 1.5	1.8 0.9574271077563381	1.2489995996796797 8.25	9.2 2.520747243709029	2.785677655436824 0.6005820386445352	0.7195507624822465
10	5 0.035416666666666666	0.016666666666666666 0.17708333333333334	0.09166666666666666 0.8229166666666666	0.9083333333333333 1.7	1.6 0.7810249675906655	1.2 8.5	8.8 1.5652475842498528	3.1240998703626617 0.6211844400786144	0.6947736472798559
7	6 0.022916666666666665	0.020833333333333332 0.12083333333333333	0.11041666666666666 0.8791666666666667	0.8895833333333333 1.5714285714285714	1.6666666666666667 0.9035079029052513	0.7453559924999299 8.285714285714286	8.833333333333334 1.4846149779161806	1.9507833184532708 0.7280595084493175	0.5240905267393358
6	8 0.016666666666666666	0.03333333333333333 0.1	0.15416666666666667 0.9	0.8458333333333333 1.3333333333333333	2.0 0.4714045207910317	1.0 8.0	9.25 1.5275252316519468	2.384848003542364 0.5657477285345938	0.5720296244542722
5	7 0.05625	0.020833333333333332 0.15833333333333333	0.11458333333333333 0.8416666666666667	0.8854166666666666 5.4	1.4285714285714286 5.0039984012787215	0.7284313590846836 15.2	7.857142857142857 10.322790320451151	1.1248582677159729 0.5204636937024432	0.6883864442951724
8	9 0.03958333333333333	0.035416666666666666 0.17916666666666667	0.175 0.8208333333333333	0.825 2.375	1.8888888888888888 2.1758618981911515	0.7370277311900889 10.75	9.333333333333334 5.84700778176325	1.8257418583505538 0.6162396805355899	0.5924443230318305
8	12 0.029166666666666667	0.041666666666666664 0.15416666666666667	0.21041666666666667 0.8458333333333333	0.7895833333333333 1.75	1.6666666666666667 0.82915619758885	0.8498365855987974 9.25	8.416666666666666 2.537222891273055	1.4409680388158819 0.5593276735384509	0.6756465575970155
10	11 0.0625	0.041666666666666664 0.22708333333333333	0.20625 0.7729166666666667	0.79375 3.0	1.8181818181818181 2.4083189157584592	1.192261549873091 10.9	9.0 4.1340053217188775	2.696799449852968 0.6260043005985777	0.5658119322049429
10	13 0.029166666666666667	0.0375 0.16458333333333333	0.2125 0.8354166666666667	0.7875 1.4	1.3846153846153846 0.48989794855663565	0.48650425541051995 7.9	7.846153846153846 1.3	1.166596222161777 0.6683988462083191	0.6046516396247964
11	12 0.0375	0.03958333333333333 0.1875	0.2125 0.8125	0.7875 1.6363636363636365	1.5833333333333333 1.2264306875665492	0.6400954789890506 8.181818181818182	8.5 2.328408813611945	1.5 0.6016539882511672	0.605793888373961
9	9 0.029166666666666667	0.04583333333333333 0.15208333333333332	0.20416666666666666 0.8479166666666667	0.7958333333333333 1.5555555555555556	2.4444444444444446 0.8314794192830981	1.7708197167232476 8.11111111111111	10.88888888888889 1.7284832429004493	4.280302285390716 0.7347238096149272	0.5886480177688275
