# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/450K/3DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/450K/fixed_3DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/450K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DIPC-DIPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
22	8 0.2318840579710145	0.027777777777777776 0.5833333333333334	0.13518518518518519 0.4166666666666667	0.8648148148148148 8.727272727272727	1.875 9.724298610752056	1.2686114456365274 21.954545454545453	9.125 19.029826523661775	3.8547859862773186 0.3296037580461972	0.5246281846233486
31	7 0.15458937198067632	0.012962962962962963 0.5	0.09259259259259259 0.5	0.9074074074074074 4.129032258064516	1.0 4.982174259678009	0.0 13.35483870967742	7.142857142857143 9.855564621382355	0.3499271061118826 0.4496078167444399	0.695469159181508
29	3 0.10628019323671498	0.005555555555555556 0.3888888888888889	0.03888888888888889 0.6111111111111112	0.9611111111111111 3.0344827586206895	1.0 2.632459956412733	0.0 11.10344827586207	7.0 5.535744834077367	0.0 0.5057199843731878	0.8633290855284048
26	2 0.10024154589371981	0.007407407407407408 0.36594202898550726	0.03148148148148148 0.6340579710144928	0.9685185185185186 3.1923076923076925	1.3333333333333333 3.1134847008213353	1.247219128924647 11.653846153846153	5.666666666666667 6.2446426743391426	4.189935029992179 0.5074040886325517	-2
25	6 0.13647342995169082	0.016666666666666666 0.4577294685990338	0.09259259259259259 0.5422705314009661	0.9074074074074074 4.52	1.5 4.021144115795901	0.5 15.16	8.333333333333334 9.886071009253373	1.5986105077709065 0.408550232968252	0.7929120602553855
31	1 0.11594202898550725	0.001851851851851852 0.4057971014492754	0.012962962962962963 0.5942028985507246	0.987037037037037 3.096774193548387	0.5 3.420571907564274	0.5 10.838709677419354	3.5 5.742297922595259	3.5 0.49449553231736115	-2
29	2 0.13285024154589373	0.005555555555555556 0.42391304347826086	0.02962962962962963 0.5760869565217391	0.9703703703703703 3.793103448275862	1.0 2.952255833517792	0.816496580927726 12.10344827586207	5.333333333333333 5.45416530221411	3.858612300930075 0.5258831813481842	-2
28	5 0.11594202898550725	0.012962962962962963 0.4033816425120773	0.07777777777777778 0.5966183574879227	0.9222222222222223 3.4285714285714284	1.4 2.744196101756935	0.8 11.928571428571429	8.4 4.8984587330285505	2.8000000000000003 0.4649652743050954	0.7223161387438598
33	3 0.07971014492753623	0.009259259259259259 0.36835748792270534	0.04814814814814815 0.6316425120772947	0.9518518518518518 2.0	1.6666666666666667 1.5763402186230246	0.9428090415820634 9.242424242424242	8.666666666666666 3.3757630161536056	2.357022603955158 0.5033744104496267	0.8379984396723269
26	4 0.10869565217391304	0.012962962962962963 0.3852657004830918	0.05740740740740741 0.6147342995169082	0.9425925925925925 3.4615384615384617	1.75 4.584512131000412	1.299038105676658 12.26923076923077	7.75 9.67374596248762	1.299038105676658 0.42008269474086074	0.5660413732693365
