# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/wDBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/298K/2DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/298K/fixed_2DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/298K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DAPC-DAPC
# weighted-Mean-cluster-lipid	 wStd-cluster-lipid	        Silhouette Coefficent
9.84	19.458333333333332 3.0023990407672327	10.082902883374192 0.6060399678811748	0.5778209876436792
36.37125748502994	83.39428571428572 12.036118805651652	36.99990689453261 0.3257024443163525	0.26585404961163206
104.69491525423729	166.26905829596413 32.89969565429687	3.990940695296396 0.07159397350815372	2
204.4655172413793	171.18410041841005 64.61930039356007	3.995761133493999 -0.06461652096484695	2
208.00392156862745	174.73684210526315 58.76670379404802	4.493762990765592 -0.11699424266592151	2
237.21959459459458	176.49049429657794 65.24073731374479	2.4999819282551727 -0.006980631340365612	2
248.67013888888889	174.12307692307692 48.719137780669115	1.9962094256379808 -0.015641834811622755	2
273.72425249169436	176.0 4.494408839877484	0.0 2	2
272.0422535211268	176.9777777777778 5.999851218151363	0.999753055929066 2	2
253.67474048442907	176.6171003717472 44.03071535676936	1.4954221821735374 -0.10988441761992493	2
272.85714285714283	176.00380228136882 7.49149177264394	0.9999927713020691 2	2
262.51162790697674	176.4962962962963 21.734979485389847	0.49998628239070236 0.12726186587594	2
269.76490066225165	179.0 21.297195968388888	0.0 0.11824995479376901	2
184.1509433962264	176.99236641221373 101.79494672308292	0.9999708637442941 0.18311194869155845	2
