# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/298K/2DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/298K/fixed_2DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/298K/avgRcutoff.dat
# cumEnrichmentAVG	DPPC-DPPC	DAPC-DAPC	CHOL-CHOL
4.404351462179304 	 1.406778578265483	1.5149799934587762	1.482592890455045
4.864363308866439 	 1.5126528786764615	1.80146287825061	1.5502475519393677
5.016096586027203 	 1.5913841156081348	1.9028078786835736	1.521904591735494
5.374646638138415 	 1.6075176338788277	1.981194374521165	1.7859346297384224
5.228543430597793 	 1.6172352853305798	1.9744629376839105	1.6368452075833027
5.458166444789128 	 1.6943518820892252	2.0575101261094275	1.7063044365904754
5.441060886306403 	 1.6689182528064386	2.06590601001711	1.7062366234828548
5.509039769603653 	 1.6881948080522524	2.0614076180635656	1.759437343487835
5.607086331512599 	 1.6835578286051556	2.110493679083939	1.8130348238235054
5.569061468372874 	 1.6787821258947668	2.087967886642535	1.8023114558355726
5.3481513282979 	 1.6845212908929454	2.044876074640642	1.6187539627643124
5.524735680361498 	 1.676322453597392	2.0666858674958055	1.7817273592683005
5.530552337266474 	 1.69734623576078	2.1007897046739825	1.7324163968317121
5.571749859895266 	 1.6734999765556586	2.0562665870972596	1.8419832962423475
5.5427655728478875 	 1.7149009533884247	2.030491110768013	1.7973735086914495
5.584479359510607 	 1.678736559823542	2.082791214341433	1.8229515853456322
5.518452651131753 	 1.6545277216860805	2.098196266101657	1.7657286633440155
5.632613869181466 	 1.7091985655630593	2.0989596066744918	1.824455696943914
5.467574650912425 	 1.6804793979067891	2.0559513317740845	1.7311439212315518
5.529426110003478 	 1.6917407684456554	2.076289001385617	1.761396340172206
5.427195306767877 	 1.706104541298862	2.0792507600178673	1.6418400054511477
5.42506765059262 	 1.6803029919032477	2.0769631331847247	1.6678015255046477
5.552097030637846 	 1.7079652376539114	2.085994993371652	1.7581367996122823
5.559780459693796 	 1.7014155192804927	2.109026420358549	1.7493385200547542
5.531290093110622 	 1.6973059305297675	2.104311139156552	1.7296730234243023
5.5601063043381105 	 1.6851968827612613	2.061888168112457	1.8130212534643921
5.534608923763063 	 1.681326347582035	2.0860645227236354	1.7672180534573927
5.537405237038369 	 1.668513917506947	2.0703416369241063	1.7985496826073164
5.520732007750896 	 1.683582087452433	2.013137522208459	1.8240123980900032
5.63895977002975 	 1.6890468719114602	2.050858690541894	1.8990542075763952
5.52861790828918 	 1.6681551055359174	2.1418290442592527	1.7186337584940106
5.5320462662222365 	 1.6841302577966268	2.0940707660561415	1.7538452423694677
5.3154888899026655 	 1.674036125390078	2.0097574293721445	1.6316953351404433
5.609269300057324 	 1.6440812404604626	2.0667247212973434	1.8984633382995182
5.664897067059096 	 1.6804594349997233	2.100080934096317	1.8843566979630557
5.424688767495726 	 1.688169104581933	2.013836169986944	1.7226834929268495
5.5887075996131585 	 1.7058641800201597	2.1190278880213693	1.7638155315716295
5.488361157247143 	 1.690736861511989	2.091217922499828	1.706406373235326
5.45577348834974 	 1.6894599121453915	2.085124554122382	1.6811890220819665
5.490533244071804 	 1.7161209541193356	2.047891369801723	1.7265209201507452
5.6382895635687555 	 1.732148120414096	2.072241674162882	1.8338997689917775
5.596339796958505 	 1.671929188376807	2.0518948341380128	1.8725157744436847
5.5159190009093875 	 1.6652799864980332	2.1107888861613415	1.739850128250013
5.525715531579202 	 1.6831149100529794	2.0428604791283096	1.7997401423979134
5.56717666659977 	 1.6717526813435999	2.0672084687538153	1.828215516502355
5.692757211721895 	 1.6694777809327441	2.1409666310774096	1.882312799711742
5.5769940573904115 	 1.6918744533142398	2.051046643011891	1.834072961064281
5.7035031461408625 	 1.7281412538020726	2.0743574925527817	1.9010043997860082
5.614046885995479 	 1.7306413772394587	2.112250434817701	1.7711550739383195
5.707427293725149 	 1.6937134974196304	2.1195119387415406	1.8942018575639779
5.600456258701567 	 1.6873572449419716	2.1111519282214393	1.8019470855381563
5.612114139754363 	 1.7089761967928558	2.0603457497691995	1.8427921931923081
5.659844904750031 	 1.6989665498030826	2.0476072817885673	1.9132710731583809
5.515319508591377 	 1.6815302084735797	2.0887789717678897	1.7450103283499079
5.5228252617189995 	 1.699393878315181	2.0645748079319546	1.7588565754718637
5.4764945523392825 	 1.6778739111251735	2.0605884761982214	1.7380321650158876
5.574569140461009 	 1.6831762326160642	2.087607611869207	1.8037852959757383
5.513557401645252 	 1.6628139300745763	2.0591121302296616	1.7916313413410139
5.550401966126074 	 1.6755197472156813	2.083377394804561	1.7915048241058318
5.553533219030873 	 1.7101794460438664	2.07822884937801	1.7651249236089968
5.5044485010624165 	 1.6769941757054254	2.0848362202409576	1.7426181051160339
5.540632559748215 	 1.683951875835114	2.071205978352431	1.78547470556067
5.621528682558363 	 1.6933764869124786	2.0739959414927567	1.854156254153128
5.558296026998358 	 1.6905285311609437	2.0451072355766238	1.8226602602607898
5.601685231162408 	 1.7002410739337086	2.0399695963782545	1.8614745608504446
5.585149521975562 	 1.6820102245330824	2.1075034215674995	1.79563587587498
5.577507646860486 	 1.7087115423166008	2.046609355526953	1.8221867490169328
5.529584590667357 	 1.7053640066104716	2.0371629463802856	1.7870576376765999
5.603686826999969 	 1.7113875791201023	2.076169925932862	1.816129321947004
5.423792605167308 	 1.6480540874188017	2.050472628312718	1.7252658894357884
5.625286510083859 	 1.7093464538819854	2.061207929447474	1.8547321267543992
5.538511646994925 	 1.708210670402491	2.0744432363570096	1.7558577402354238
5.470376597699129 	 1.6792353593918943	2.0737596138926877	1.7173816244145472
5.466371305391767 	 1.6465272197913254	2.0531486710898728	1.7666954145105682
5.47387112751064 	 1.6889961732185763	2.0873831216281364	1.6974918326639274
5.535105599248784 	 1.6870185367614061	2.0771008994524376	1.7709861630349395
5.594631043052432 	 1.7152395719352729	2.116153916767776	1.763237554349383
5.569200851604304 	 1.695229052440523	2.0680668115983347	1.8059049875654463
5.575955499198599 	 1.6664441338171256	2.127946659544503	1.7815647058369706
5.459151549271776 	 1.6713516727148252	2.064051162878937	1.7237487136780136
5.509533846996041 	 1.6753236714811441	2.0518045855955256	1.7824055899193714
5.51331480269126 	 1.6681983259395825	2.0723231364598194	1.7727933402918585
5.6131442081357115 	 1.677473153287338	2.0540867609204403	1.8815842939279332
5.4545437475528455 	 1.7095486247590381	2.048491475212258	1.6965036475815491
5.492762312787813 	 1.6834193384134444	2.0988043155942515	1.7105386587801175
5.477156612705254 	 1.6974085933810197	2.0477550249053285	1.7319929944189054
