# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:35:42 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DIPC_CHOL/298K/multi_west/corebydppc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.942160358838736917e-02 0.000000000000000000e+00 inf -inf
2.686384337581693843e-02 0.000000000000000000e+00 inf -inf
3.430608316324651463e-02 0.000000000000000000e+00 inf -inf
4.174832295067608390e-02 0.000000000000000000e+00 inf -inf
4.919056273810565316e-02 0.000000000000000000e+00 inf -inf
5.663280252553522243e-02 0.000000000000000000e+00 inf -inf
6.407504231296479169e-02 0.000000000000000000e+00 inf -inf
7.151728210039437483e-02 0.000000000000000000e+00 inf -inf
7.895952188782393022e-02 0.000000000000000000e+00 inf -inf
8.640176167525351336e-02 0.000000000000000000e+00 inf -inf
9.384400146268306875e-02 0.000000000000000000e+00 inf -inf
1.012862412501126519e-01 0.000000000000000000e+00 inf -inf
1.087284810375422350e-01 0.000000000000000000e+00 inf -inf
1.161707208249717904e-01 0.000000000000000000e+00 inf -inf
1.236129606124013736e-01 0.000000000000000000e+00 inf -inf
1.310552003998309289e-01 0.000000000000000000e+00 inf -inf
1.384974401872605121e-01 0.000000000000000000e+00 inf -inf
1.459396799746900952e-01 0.000000000000000000e+00 inf -inf
1.533819197621196506e-01 0.000000000000000000e+00 inf -inf
1.608241595495492060e-01 0.000000000000000000e+00 inf -inf
1.682663993369787891e-01 0.000000000000000000e+00 inf -inf
1.757086391244083723e-01 0.000000000000000000e+00 inf -inf
1.831508789118379277e-01 0.000000000000000000e+00 inf -inf
1.905931186992675108e-01 0.000000000000000000e+00 inf -inf
1.980353584866970662e-01 0.000000000000000000e+00 inf -inf
2.054775982741266493e-01 0.000000000000000000e+00 inf -inf
2.129198380615562325e-01 0.000000000000000000e+00 inf -inf
2.203620778489857879e-01 0.000000000000000000e+00 inf -inf
2.278043176364153433e-01 0.000000000000000000e+00 inf -inf
2.352465574238449264e-01 6.297038040882919982e-06 1.385845619389548844e+01 -5.200863683084210543e+00
2.426887972112745095e-01 3.166233730308048912e-03 7.638237501666840679e+00 -2.499457028817847259e+00
2.501310369987040927e-01 2.729064682228952640e-02 5.484236249268310992e+00 -1.563986170888472360e+00
2.575732767861336203e-01 8.685146987218880787e-02 4.326580868707520899e+00 -1.061222827165312133e+00
2.650155165735632590e-01 2.947660608558826389e-01 3.104598257823822927e+00 -5.305225222767935289e-01
2.724577563609927866e-01 5.843268864133261964e-01 2.420319722270794394e+00 -2.333441302012751184e-01
2.798999961484223142e-01 1.045478213777127463e+00 1.838550604952028822e+00 1.931498719199038760e-02
2.873422359358519529e-01 2.002031972196315124e+00 1.188862355638139467e+00 3.014710088263966026e-01
2.947844757232814805e-01 3.959651725604961925e+00 5.068689332125018154e-01 5.976569888801646080e-01
3.022267155107110637e-01 4.568202278092567070e+00 3.639052536144593564e-01 6.597453260421788368e-01
3.096689552981406468e-01 5.668226035779220240e+00 1.481488062148397233e-01 7.534471605828828578e-01
3.171111950855701744e-01 5.747515856533986778e+00 1.342572700226947191e-01 7.594801780962906479e-01
