# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:34:23 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DIPC_CHOL/298K/multi_west/clucountchol.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.363499999999999990e-01 3.241086371947640016e-04 7.061634844641346831e+00 -3.489309395268181291e+00
4.090500000000000247e-01 0.000000000000000000e+00 inf -inf
6.817500000000000782e-01 0.000000000000000000e+00 inf -inf
9.544500000000000206e-01 6.337291876446215187e-03 4.088506796865331694e+00 -2.198096290127270258e+00
1.227149999999999963e+00 0.000000000000000000e+00 inf -inf
1.499849999999999905e+00 0.000000000000000000e+00 inf -inf
1.772550000000000070e+00 0.000000000000000000e+00 inf -inf
2.045250000000000234e+00 2.606730275678455569e-02 2.674276564215289920e+00 -1.583903903946605185e+00
2.317949999999999733e+00 0.000000000000000000e+00 inf -inf
2.590650000000000119e+00 0.000000000000000000e+00 inf -inf
2.863349999999999618e+00 0.000000000000000000e+00 inf -inf
3.136050000000000004e+00 8.238832707269640176e-02 1.523514560093568004e+00 -1.084134315572614415e+00
3.408750000000000391e+00 0.000000000000000000e+00 inf -inf
3.681449999999999889e+00 0.000000000000000000e+00 inf -inf
3.954149999999999832e+00 1.739825703025952575e-01 7.760032017125289006e-01 -7.594942574677249203e-01
4.226849999999999774e+00 0.000000000000000000e+00 inf -inf
4.499550000000000161e+00 0.000000000000000000e+00 inf -inf
4.772249999999999659e+00 0.000000000000000000e+00 inf -inf
5.044950000000000045e+00 3.053827980458160285e-01 2.133922600163826733e-01 -5.151554300306964151e-01
5.317650000000000432e+00 0.000000000000000000e+00 inf -inf
5.590349999999999930e+00 0.000000000000000000e+00 inf -inf
5.863049999999999429e+00 0.000000000000000000e+00 inf -inf
6.135749999999999815e+00 3.780242417718878700e-01 0.000000000000000000e+00 -4.224803490247175386e-01
6.408450000000000202e+00 0.000000000000000000e+00 inf -inf
6.681150000000000588e+00 0.000000000000000000e+00 inf -inf
6.953850000000000087e+00 3.554494808740058520e-01 6.157519333591254806e-02 -4.492221157126302655e-01
7.226549999999999585e+00 0.000000000000000000e+00 inf -inf
7.499249999999999972e+00 0.000000000000000000e+00 inf -inf
7.771950000000000358e+00 0.000000000000000000e+00 inf -inf
8.044649999999998968e+00 3.222500448396428130e-01 1.596305442700969301e-01 -4.918070135444334023e-01
8.317349999999999355e+00 0.000000000000000000e+00 inf -inf
8.590049999999999741e+00 0.000000000000000000e+00 inf -inf
8.862750000000000128e+00 0.000000000000000000e+00 inf -inf
9.135450000000000514e+00 2.722669017340086928e-01 3.281754836812011966e-01 -5.650051506833938531e-01
9.408149999999999125e+00 0.000000000000000000e+00 inf -inf
9.680849999999999511e+00 0.000000000000000000e+00 inf -inf
9.953549999999999898e+00 2.286750613856386449e-01 5.026562752519769806e-01 -6.407811956606931370e-01
1.022625000000000028e+01 0.000000000000000000e+00 inf -inf
1.049895000000000067e+01 0.000000000000000000e+00 inf -inf
1.077164999999999928e+01 0.000000000000000000e+00 inf -inf
1.104434999999999967e+01 2.437651241403627767e-01 4.387531695264923481e-01 -6.130284294676351386e-01
1.131705000000000005e+01 0.000000000000000000e+00 inf -inf
1.158975000000000044e+01 0.000000000000000000e+00 inf -inf
1.186244999999999905e+01 0.000000000000000000e+00 inf -inf
1.213514999999999944e+01 2.555260099859250622e-01 3.916341204361428741e-01 -5.925648864551679162e-01
1.240784999999999982e+01 0.000000000000000000e+00 inf -inf
1.268055000000000021e+01 0.000000000000000000e+00 inf -inf
1.295325000000000060e+01 2.507174504040408647e-01 4.106317157757335412e-01 -6.008154372805830645e-01
1.322595000000000098e+01 0.000000000000000000e+00 inf -inf
1.349864999999999959e+01 0.000000000000000000e+00 inf -inf
1.377134999999999998e+01 0.000000000000000000e+00 inf -inf
1.404405000000000037e+01 2.593585662320138652e-01 3.767467953626999488e-01 -5.860994033254716129e-01
1.431674999999999898e+01 0.000000000000000000e+00 inf -inf
1.458944999999999936e+01 0.000000000000000000e+00 inf -inf
1.486214999999999975e+01 0.000000000000000000e+00 inf -inf
1.513485000000000014e+01 1.906416098581129037e-01 6.845630479872399921e-01 -7.197823032804467891e-01
1.540755000000000052e+01 0.000000000000000000e+00 inf -inf
1.568025000000000091e+01 0.000000000000000000e+00 inf -inf
1.595295000000000130e+01 1.417739467038192369e-01 9.807244607130032321e-01 -8.484035705799173321e-01
1.622565000000000168e+01 0.000000000000000000e+00 inf -inf
1.649834999999999852e+01 0.000000000000000000e+00 inf -inf
1.677104999999999890e+01 0.000000000000000000e+00 inf -inf
1.704374999999999929e+01 8.627186676443288071e-02 1.477454773752579609e+00 -1.064130804527080310e+00
1.731644999999999968e+01 0.000000000000000000e+00 inf -inf
1.758915000000000006e+01 0.000000000000000000e+00 inf -inf
1.786185000000000045e+01 0.000000000000000000e+00 inf -inf
1.813455000000000084e+01 5.000956078680341560e-02 2.022744122350085494e+00 -1.300946959663595637e+00
